Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
28,10,279.40823380544106,22.059176619455894,2.154417809798252,1,Male,North,Mobile,UPI,585.7176154937721,3.913777237854163,14.411654240644364,0,Evening
35,5,160.06006983296913,33.99399301670309,4.802416682107522,0,Female,North,Television,Cash,579.4340111518998,4.184505506766151,27.7178805532665,0,Morning
29,12,311.78850018840603,18.8211499811594,5.0,0,Female,South,Laptop,Cash,1324.1276780326225,3.632812615859586,27.527804890492167,1,Evening
40,6,119.7873234995669,38.02126765004331,3.0636639453832863,1,Other,East,Accessories,Net Banking,355.74232632563627,4.311433890526586,14.433558505334563,0,Morning
29,14,314.7625932247391,18.52374067752609,1.0,1,Female,South,Mobile,Cash,487.59158557962047,3.5327012971911973,1.6338462732481815,0,Afternoon
30,11,205.6227538644624,29.43772461355376,5.0,1,Female,North,Tablet,Credit Card,803.6498806944606,4.445594188611073,26.0227287002686,1,Evening
42,7,272.35204592158044,22.764795407841955,4.313037504159673,1,Male,North,Mobile,Cash,985.598086509256,3.959398961028057,24.69193293336378,0,Afternoon
62,9,343.1291288293827,15.68708711706173,5.0,1,Other,East,Accessories,Cash,1588.371943504549,4.503185657922884,25.429177860754724,1,Evening
68,6,289.62733803177326,21.037266196822674,5.0,0,Male,South,Television,Credit Card,1098.241622295547,3.9324405490808174,27.669485353264925,0,Afternoon
36,5,202.6937223882672,29.73062776117328,5.0,0,Male,North,Mobile,Credit Card,743.8503209311606,3.7565819239874543,30.36916932143503,0,Morning
63,12,201.8592522775752,29.81407477224248,3.77590222313651,0,Male,West,Tablet,Net Banking,546.3491791067582,4.143386727720165,21.16570684977276,1,Evening
53,7,321.6400676125938,17.83599323874062,5.0,0,Male,East,Mobile,UPI,1401.4014986918453,3.907581293034199,26.00069446656665,0,Afternoon
62,13,587.5171991403053,5.0,5.0,1,Male,South,Television,Cash,2862.4007101094458,3.9855827452641774,33.644744051990266,0,Morning
25,1,30.51621122704445,46.94837887729555,1.0,0,Female,West,Mobile,Debit Card,242.04587977464791,3.8978075925580087,5.962837763511443,1,Morning
46,11,390.55727445324976,10.944272554675024,1.0,0,Female,East,Television,UPI,547.7323392270157,3.928977635240427,9.476940839380951,0,Evening
49,14,688.2783829115342,5.0,5.0,1,Female,East,Television,Credit Card,3167.8409563596665,3.9492438505512295,30.59647173632466,0,Evening
68,5,168.15326367342908,33.184673632657095,2.461423835501164,0,Male,North,Laptop,Cash,362.2730418736627,3.9657306286316487,10.2082785178045,0,Evening
61,2,93.37252798632628,40.662747201367374,1.0835004486063782,0,Female,South,Laptop,Net Banking,180.8499933663714,3.7118490763226046,7.081262404251244,1,Afternoon
35,4,71.6254260934261,42.83745739065739,1.0,1,Male,North,Tablet,Debit Card,99.34804948110562,3.941542948031491,6.819128447421587,0,Morning
23,7,151.80770783362732,34.81922921663727,1.0,0,Male,West,Tablet,UPI,97.35080495672057,3.805587560299456,4.367117399433338,1,Morning
35,5,152.1321151022306,34.78678848977694,1.0,1,Female,West,Tablet,Cash,287.0817832832037,3.93901257989516,6.989067066985255,0,Evening
36,12,425.5978595016679,7.440214049833209,5.0,1,Female,West,Television,Credit Card,2052.6782552794634,4.111548010375961,32.060306872862114,1,Morning
39,6,261.40784889118805,23.859215110881195,5.0,0,Male,West,Television,UPI,940.8480548990016,4.197310404266697,24.56532511466516,0,Morning
54,2,99.17834806002308,40.082165193997696,2.824918708155633,0,Female,West,Laptop,Debit Card,315.4744865910906,3.8975091265927233,16.383124686357693,0,Evening
49,3,85.82940712978223,41.41705928702178,2.9731486455260945,0,Female,South,Television,Credit Card,246.26824703040728,3.574816184943617,15.423900092095094,1,Morning
58,7,116.6168308543208,38.33831691456792,1.0045371622160928,0,Female,South,Laptop,Debit Card,57.867978616004265,3.789658967280861,9.068482535467435,1,Morning
20,11,473.4510287687,5.0,1.2503453722750728,0,Male,East,Mobile,Cash,536.0317995800123,3.9676358853831335,14.21788523892453,0,Evening
45,2,72.30665033579658,42.769334966420345,1.0,1,Male,East,Tablet,UPI,11.768501184357495,4.263544289421923,5.9080121821319445,1,Afternoon
27,12,263.3880007246447,23.661199927535527,2.1163511835016893,0,Male,South,Tablet,Net Banking,593.9040948807854,3.975088333456647,13.20795131131485,0,Evening
68,6,193.91397589049825,30.608602410950176,1.0,0,Male,East,Accessories,Cash,243.50643385886409,4.046529271354817,6.267990395695131,0,Morning
52,5,204.90429296840176,29.509570703159824,2.15843266043327,0,Male,North,Laptop,Cash,457.3823888335593,4.504140788137879,9.66612698466028,1,Evening
46,10,419.6441254740253,8.035587452597468,5.0,0,Other,South,Accessories,Net Banking,2000.06608130122,3.698765248393393,30.377850084827777,1,Evening
32,1,32.48664441995667,46.751335558004335,2.0308968206865616,0,Male,North,Tablet,Net Banking,16.976743370055992,4.325375859946778,10.662751493959558,0,Morning
50,12,308.1901026541209,19.18098973458791,2.525661297808541,0,Female,West,Accessories,Credit Card,599.6484496022416,3.79902258764741,13.44382505998344,0,Morning
24,11,539.8908940848199,5.0,1.591390129559012,1,Male,West,Mobile,Debit Card,973.5330566680152,3.805690981341355,7.456436822113665,0,Afternoon
29,10,382.1769138347725,11.782308616522757,2.856013699765455,0,Female,East,Accessories,Cash,1057.5212034616638,3.5863665195809715,19.753648181137564,0,Afternoon
66,11,322.171444948325,17.782855505167497,3.309135243467218,0,Female,South,Mobile,Credit Card,899.954933067677,3.820180022451178,18.69912380993745,0,Morning
47,4,99.26485138865134,40.07351486113487,3.43826435815333,0,Male,West,Tablet,Credit Card,256.6638168826907,3.9258333665802287,20.236727291630405,0,Afternoon
38,11,446.47464845637137,5.352535154362862,3.329130800195503,0,Female,East,Television,Cash,1556.62265750216,3.972601001208381,17.019706500261044,0,Afternoon
48,2,46.952841191563735,45.30471588084362,1.494615668714441,0,Male,North,Laptop,Debit Card,144.70165527707007,4.290812462289789,8.157786212671514,0,Evening
41,4,84.03939845631635,41.59606015436837,1.4205697838340283,0,Male,South,Accessories,Net Banking,110.4979680492636,3.999906890730267,7.848011647832188,1,Evening
37,1,33.54418611367246,46.64558138863276,1.0,0,Male,East,Mobile,Cash,63.27236227462792,3.996485664078192,4.706112845150127,0,Afternoon
54,2,50.29911748508993,44.970088251491006,2.3640578135000823,0,Male,West,Tablet,Debit Card,56.38500224582802,4.020688255981825,17.064636970464043,0,Evening
21,13,481.1518409402448,5.0,3.4898360158972865,0,Female,North,Tablet,Net Banking,1647.49935028312,4.274728762114063,22.743439611189164,0,Evening
45,8,153.0228289647854,34.69771710352146,1.0,0,Female,North,Television,UPI,121.14193553953264,4.415275818994687,1.3376086938056035,1,Morning
61,6,227.5376319591376,27.246236804086244,2.251574673402919,1,Male,East,Tablet,Cash,417.71694285722674,4.106629612250645,12.331053225356628,0,Afternoon
37,2,49.83075695983916,45.01692430401609,1.0,0,Female,South,Tablet,Cash,23.242218976497927,4.164511206574267,0.6580006470397821,0,Afternoon
41,12,180.10203246249534,31.989796753750465,2.8170449067341528,0,Female,East,Television,Debit Card,261.0806500588315,4.052991899869851,20.13230596369401,1,Morning
67,6,116.65657211157703,38.33434278884229,1.0,0,Male,West,Tablet,Credit Card,217.3169958598,3.712534474454322,6.9054034242818725,0,Morning
66,10,476.76538224228295,5.0,5.0,0,Male,South,Mobile,Credit Card,2371.947555765745,4.052358733062868,29.28768103995485,0,Morning
68,9,408.2167113213377,9.178328867866227,3.8818215756398633,0,Male,West,Accessories,Debit Card,1462.6351775986548,4.028287671374049,19.259231570444623,0,Evening
49,7,162.23421284887803,33.776578715112194,2.052194058042192,0,Female,North,Accessories,Cash,238.3006033066929,4.295059230627849,12.401727265747445,1,Morning
58,9,380.1871499318297,11.981285006817032,2.882388709192219,0,Male,North,Mobile,Cash,875.6759721203639,3.8914188167139088,21.360710997835515,0,Morning
53,5,181.50002880544548,31.84999711945545,1.136823699000801,0,Male,West,Accessories,Cash,297.2041341801555,4.197764681310502,9.273714336631537,1,Morning
51,7,342.871654305218,15.712834569478204,3.62073507904628,0,Female,West,Tablet,UPI,1221.775838130594,4.100314648658098,23.188943424282886,0,Morning
53,11,308.8381789206128,19.11618210793872,3.492530801528753,0,Female,North,Accessories,Credit Card,913.635754857655,4.262807132978566,24.85368414123689,0,Evening
19,14,543.9157001334138,5.0,5.0,1,Male,East,Accessories,UPI,2666.2777902522744,3.430616129822106,35.02435999255309,0,Afternoon
32,7,120.56625199386006,37.943374800614,4.616387232964769,0,Female,East,Tablet,Cash,296.52492185152266,3.9323477094131714,24.61201806154253,1,Morning
51,12,346.4238856628905,15.35761143371095,1.4827650191463362,0,Female,East,Accessories,Credit Card,493.3383784110367,4.382525845219673,12.643654692671946,0,Morning
53,12,584.8034176990359,5.0,5.0,1,Male,West,Tablet,Cash,2759.0160783453807,3.995402293314229,35.988961028629724,0,Afternoon
23,3,101.59299181726266,39.84070081827373,1.0,0,Female,West,Television,Cash,42.66401763046456,3.6580031481422255,3.0031002948665746,0,Afternoon
56,7,175.53047831703694,32.446952168296306,2.4994677405051418,0,Male,North,Television,Debit Card,317.51765119188894,4.088547088343695,15.686627342834251,0,Morning
59,1,19.20948370950124,48.07905162904988,1.0,0,Male,South,Accessories,Credit Card,17.5449847710849,3.7202911892548296,2.125801944290425,0,Morning
68,9,356.6114271571821,14.338857284281788,3.009493759818669,0,Male,East,Television,Cash,956.5057684194492,4.225844733236804,17.492456379359492,1,Afternoon
68,10,375.6996152004044,12.430038479959563,3.012867501341392,0,Male,East,Accessories,Net Banking,1146.8980665083425,3.6982073434380816,22.835600008384134,0,Morning
29,13,365.1421146897175,13.485788531028255,4.213203400099517,0,Male,East,Television,Net Banking,1169.7533735256893,4.211420634278322,22.185952095269432,0,Evening
20,6,289.6976838918252,21.03023161081748,1.7913950038278916,0,Male,North,Accessories,Cash,406.4969035573613,4.357939343969098,15.125285385135411,0,Morning
62,5,78.8854922728738,42.11145077271262,1.0,0,Female,South,Laptop,Debit Card,158.84172571940326,4.248453489963631,3.966981659592446,0,Morning
35,7,179.41234364979732,32.058765635020265,4.665836364669769,0,Female,South,Mobile,Cash,638.2137736137449,3.906580168483696,28.42138536977182,0,Evening
57,5,236.1871601024268,26.381283989757325,2.93100518197332,0,Male,South,Television,Net Banking,481.6617332447664,3.552148115556368,21.40690707683057,0,Afternoon
38,10,262.32740341180414,23.767259658819587,1.5011723300735056,0,Male,East,Tablet,Credit Card,560.7236031889299,3.990392644603104,7.409807730080574,0,Afternoon
32,5,119.1442459246548,38.08557540753452,1.0,1,Female,West,Mobile,Debit Card,393.4020116651506,3.701709538767589,8.105268229106414,0,Afternoon
50,11,370.6748578235303,12.932514217646975,5.0,1,Male,East,Accessories,Cash,1662.1357851083271,4.077780930913165,32.03533039630915,0,Morning
52,10,438.33061247218825,6.166938752781178,3.912976368219689,0,Male,South,Mobile,Net Banking,1560.2593431197065,4.148580744743403,22.65032436624801,1,Afternoon
43,11,204.71150293816905,29.5288497061831,1.0,1,Female,North,Tablet,Credit Card,169.15080423696625,4.028389973871895,8.75320182574177,0,Evening
25,7,336.0400738632053,16.395992613679468,1.990408438379268,0,Female,South,Tablet,Net Banking,496.4592488544513,3.9863122308221657,9.72626225240968,0,Evening
53,10,428.27550841340735,7.172449158659262,3.1845021221549192,0,Female,East,Accessories,Debit Card,1356.0878638982238,3.876175061052914,26.77968253898577,1,Morning
65,7,149.40631261013024,35.059368738986976,1.0,1,Female,West,Television,UPI,204.5814746315792,3.589844570855362,4.259169824121463,1,Afternoon
47,13,518.963622345164,5.0,2.6303405267531543,1,Male,South,Television,Cash,1445.3307866452378,4.11973520552787,17.475775617109726,1,Afternoon
40,11,313.20910821545954,18.67908917845405,1.0,0,Female,West,Laptop,Credit Card,344.646680505314,3.9465406904105977,7.732908456379267,0,Evening
59,3,87.24094119801346,41.27590588019865,1.0,1,Male,South,Tablet,Debit Card,124.10740315955609,3.89828715323448,6.117463408928034,0,Afternoon
61,3,127.24545970608096,37.2754540293919,2.455596633967005,0,Male,West,Laptop,Debit Card,145.2364917931991,4.072341395606529,14.894195192551404,0,Evening
31,10,486.97468279325625,5.0,4.107272253386816,0,Female,West,Tablet,UPI,1827.8822511958165,3.5598495612292185,26.7008849916112,0,Morning
31,12,233.19546659582144,26.680453340417856,1.917631287770134,0,Female,South,Laptop,UPI,175.79517866960185,3.746862843930929,8.590236780863888,0,Evening
19,13,386.3867577798628,11.36132422201372,5.0,1,Male,North,Television,Cash,1770.5289143301452,3.871467315100194,25.11754891691332,0,Afternoon
54,3,95.49886884885188,40.45011311511482,3.545002988365355,1,Male,East,Tablet,Cash,337.9291941516075,3.895327037678686,23.774980344522145,0,Evening
22,6,169.0254815605495,33.09745184394505,1.1260049293300252,0,Female,East,Television,Debit Card,292.49886696253327,4.229855445061911,10.79365667312806,0,Afternoon
55,12,332.5394319608145,16.74605680391855,2.063667298241328,1,Female,South,Mobile,Cash,705.0914997754958,3.8899050682326313,9.73669986671496,0,Morning
62,6,100.97642018793528,39.90235798120647,1.0,0,Female,West,Television,Cash,73.96448759423265,3.7765798343326296,7.197980971122706,1,Evening
58,13,506.9200723559936,5.0,5.0,1,Male,East,Tablet,UPI,2643.785565376599,4.004942872884611,32.50698628358226,0,Morning
64,13,393.4775597896206,10.652244021037935,3.5253611308516306,0,Female,West,Mobile,Debit Card,1194.5083870548185,3.870910961305623,27.751730300513547,0,Morning
31,3,65.4533492776123,43.45466507223877,1.0,0,Female,North,Laptop,Net Banking,-12.538976641442131,4.2621821617528965,4.229985688220081,1,Evening
56,3,130.68351774171717,36.93164822582828,1.0,0,Female,South,Accessories,Net Banking,209.09040195389247,3.674926353425621,9.37158925768894,0,Evening
42,8,344.7170094824558,15.528299051754416,1.9078372768017813,0,Male,North,Tablet,Credit Card,746.1639106515969,4.175488718220947,15.166413102597827,1,Evening
37,8,256.18965586489026,24.38103441351097,3.202012941635392,0,Male,West,Accessories,UPI,849.5843667349952,3.930253879891617,16.50672988355244,0,Morning
19,7,178.12041198120133,32.187958801879866,1.0,0,Male,West,Accessories,Credit Card,270.49775045082026,3.9851585530254265,5.747686064158266,1,Evening
56,10,373.3324540287583,12.666754597124168,5.0,0,Male,South,Mobile,Debit Card,1753.6767599243713,3.843887452460704,26.479427422230128,0,Afternoon
23,4,100.34129900883644,39.96587009911636,1.0,1,Male,West,Laptop,Net Banking,191.5216530263791,3.572382446064603,7.085288081131005,0,Afternoon
34,4,93.04111024531969,40.69588897546803,1.0,0,Female,South,Television,Net Banking,77.3651779000618,3.5480082799654724,1.2942364308533127,1,Afternoon
42,3,121.70403867276433,37.829596132723566,1.0,0,Male,South,Mobile,Net Banking,45.53590948574724,3.924797553973279,5.5630934324839885,1,Afternoon
45,5,82.05691695116639,41.79430830488336,1.0,0,Female,North,Laptop,Credit Card,125.23248236845458,4.149144318330884,4.748137050949751,1,Morning
19,3,54.95068945863236,44.50493105413676,1.0,1,Male,East,Television,Cash,-89.07127933066113,3.911106614175143,0.0,1,Morning
52,13,198.08861918073336,30.191138081926663,1.8807249940944,0,Female,East,Television,Credit Card,279.2395937052217,3.949738313767551,12.310009946242944,0,Morning
54,8,162.82409221311931,33.71759077868807,4.571658718854974,1,Female,West,Laptop,Net Banking,490.3185663470636,3.8494703258248095,26.518756419173485,1,Afternoon
22,7,121.90255213406256,37.80974478659374,1.5744216129211055,1,Female,East,Television,UPI,227.6864431158569,3.64650073505472,4.743291566525317,0,Morning
18,13,648.090077339863,5.0,4.891582405107021,1,Male,West,Tablet,UPI,3083.6897986509694,4.245859534011827,30.94679565956289,0,Morning
57,3,75.3250468451794,42.46749531548206,1.0,0,Male,East,Tablet,Credit Card,241.9835181773154,3.977462660697932,1.6251346193437062,0,Afternoon
29,9,182.0194239908129,31.79805760091871,3.010456611735666,1,Female,North,Mobile,Credit Card,505.94902446799233,4.2029089791343015,17.238952073536005,0,Evening
53,12,281.2184283582856,21.878157164171444,5.0,1,Other,East,Television,Debit Card,1084.5534724316817,4.015753267757637,31.31977402803091,0,Morning
62,14,668.7015300546659,5.0,5.0,0,Female,West,Television,Credit Card,3293.583400664474,4.092446588675733,30.16383108504101,0,Morning
40,13,431.6729014761,6.832709852390003,5.0,0,Female,West,Laptop,Credit Card,1888.1632483118,4.03672783841508,28.434890929273823,0,Evening
64,5,138.84316685387495,36.1156833146125,2.60790711521216,0,Male,East,Tablet,Net Banking,354.5583876974735,3.985030183362245,20.769108178478028,0,Morning
48,9,410.1183092414041,8.988169075859588,5.0,0,Female,South,Accessories,Cash,1841.6642173775963,3.62547370480114,26.866317837701462,0,Afternoon
28,7,201.77261628451296,29.822738371548706,1.0,0,Female,North,Mobile,Net Banking,130.8206836921699,4.447339630609904,4.2110899799219785,0,Evening
27,7,187.07709963963543,31.29229003603645,3.205208875005411,0,Female,South,Tablet,Cash,596.2835450963111,3.811207055085419,17.88109524318277,0,Morning
20,6,133.5293297354445,36.64706702645555,3.302765385161573,0,Female,East,Laptop,Net Banking,368.3503530048987,4.118984726039331,25.09872365828248,0,Morning
31,2,56.4457776736588,44.35542223263412,1.0,0,Female,South,Mobile,Net Banking,62.09890542730125,3.583082405198046,6.324608961312576,0,Morning
33,9,234.75557214533168,26.52444278546683,1.0,1,Male,East,Accessories,Debit Card,324.127046873896,4.129817688397625,5.37388983960819,0,Morning
27,6,232.2338314526096,26.77661685473904,1.0,1,Female,West,Mobile,Cash,367.3759387790906,3.614972122505183,9.109816541823989,0,Afternoon
46,8,201.0831573078036,29.89168426921964,1.0,1,Female,South,Tablet,Net Banking,91.00456955711113,3.7205351074501856,9.24594031289534,0,Evening
27,1,35.20199112478965,46.47980088752104,1.0,1,Female,North,Accessories,Net Banking,-2.5346181093045246,4.226580885243463,7.172175448499324,0,Afternoon
29,5,86.53112888059523,41.34688711194048,1.3505169149158354,0,Female,South,Laptop,Cash,199.66243856976809,4.147461181347049,9.965983756598549,1,Afternoon
47,12,260.341445812536,23.9658554187464,4.334763760460099,1,Female,West,Mobile,Debit Card,938.718816120188,4.031672666132761,27.085235874003587,0,Morning
58,1,29.259184506397204,47.07408154936028,2.455225760601045,1,Female,West,Tablet,Cash,-98.09181223647356,4.187481942305732,12.183044905779385,1,Morning
18,10,477.9322388680434,5.0,3.1036762663448707,1,Male,West,Laptop,Debit Card,1637.448051336886,3.992002307652346,19.91202632325156,0,Morning
22,11,310.2420145005428,18.97579854994572,1.4130141475994622,0,Male,South,Accessories,Debit Card,357.0137387893377,3.5780085900125083,12.690591802815492,0,Evening
37,14,535.3963193879188,5.0,5.0,0,Other,West,Mobile,UPI,2492.639785185825,3.679146016808224,23.02120370511791,0,Afternoon
25,8,191.42442227799148,30.85755777220085,3.207732093617204,0,Female,West,Television,Debit Card,475.7214732830254,4.0522774858869095,10.175668118791132,0,Afternoon
60,8,155.56940127250488,34.443059872749515,1.721423696463041,0,Female,South,Tablet,UPI,315.7702112932619,3.5996496731433942,8.369922257720589,1,Afternoon
29,1,17.048781002801753,48.295121899719824,1.1171611611379515,1,Female,South,Tablet,Credit Card,173.31428278281928,3.4912229441035336,4.7268449540208834,0,Evening
18,9,231.20525204096668,26.87947479590333,2.252444956706785,0,Female,East,Television,Debit Card,436.51182904080446,3.80480209788246,15.65710913827012,0,Morning
37,2,41.03627187578356,45.896372812421646,1.4595320848530648,1,Male,South,Laptop,Cash,335.98757113694126,3.853636969635854,6.267304921596503,0,Morning
45,12,253.08438816677216,24.691561183322783,1.8587104886562404,0,Male,West,Tablet,UPI,686.5650870726377,3.7412475287754985,15.340499862482966,0,Evening
60,9,374.6391821418893,12.536081785811078,4.284001690297354,0,Female,North,Laptop,Credit Card,1498.5533574826766,4.451031470915228,25.59869883210744,1,Evening
54,1,15.554332483070596,48.44456675169294,1.0,0,Male,West,Accessories,Credit Card,51.811144661893806,3.985403136896872,2.815170836402278,1,Morning
64,12,414.2802528088824,8.571974719111758,2.767233938437963,0,Female,West,Television,Debit Card,1064.4575367306068,3.937834281023257,21.76909947182721,0,Afternoon
54,10,282.8114832077126,21.71885167922873,1.474092478496439,0,Female,West,Laptop,Cash,361.0671986580009,3.977562986008704,11.030649853838502,1,Morning
29,14,458.20949995518816,5.0,3.8333149331380536,0,Male,South,Accessories,Debit Card,1868.148024201305,3.920752780804005,19.853347049006587,0,Evening
54,14,485.7868162351554,5.0,3.004841652792058,0,Female,North,Mobile,Net Banking,1470.3069950426277,4.323653753092841,22.17640631076429,0,Evening
66,9,233.71082375404265,26.628917624595736,1.2700209858942626,0,Female,West,Tablet,Credit Card,354.80872834224635,3.7365986313930737,10.978602432531837,1,Morning
66,4,101.31524042579994,39.86847595742,1.0,0,Male,South,Television,Net Banking,180.3108070945387,4.052130709352095,2.1821069523964987,0,Afternoon
61,9,366.0215825404953,13.397841745950473,4.757616778194754,1,Male,East,Mobile,Net Banking,1618.7202595237704,4.125617605566457,27.77003230279228,1,Evening
45,7,318.46286208968354,18.153713791031645,3.019601583074046,0,Female,North,Mobile,UPI,945.9658279289168,4.121008655758265,20.09695181281645,0,Evening
64,11,239.14392849653325,26.085607150346675,1.0,0,Male,North,Mobile,Net Banking,309.51810562661177,4.354531892347096,2.3962460662409937,0,Evening
32,6,110.49993971238128,38.95000602876187,1.0,0,Male,South,Laptop,Credit Card,165.12778331478142,3.53350491228446,9.271525119431969,1,Morning
23,5,232.1142661186045,26.788573388139547,2.994345516310379,0,Male,East,Tablet,Credit Card,743.3300849544826,4.171022040718116,15.227563934107897,0,Morning
61,11,299.70975350424845,20.02902464957516,1.9110536422709048,0,Male,West,Television,Cash,376.1133341138586,3.9576057041853128,9.956876193881769,0,Evening
37,9,308.66497805878646,19.133502194121355,1.6927668603116712,0,Female,East,Tablet,Debit Card,500.8302363828664,3.5710796901272124,10.69821375932954,0,Morning
67,2,55.16802011640024,44.483197988359976,1.0,1,Male,North,Tablet,Cash,27.86509432230644,4.5995758385769125,7.649373636649944,0,Afternoon
31,14,271.6431448095652,22.835685519043484,3.403626518452084,0,Female,South,Tablet,Cash,855.4028841607987,3.538581332995159,22.72598828880161,0,Morning
19,13,463.1458984512163,5.0,1.7587540704338416,0,Male,East,Accessories,Debit Card,660.4108357601049,4.114803559849281,18.42055883660409,0,Evening
26,11,367.1792279313074,13.28207720686926,4.772049241748833,0,Female,West,Accessories,Credit Card,1592.787379075311,4.182867368039629,24.85222898029848,0,Afternoon
54,14,309.4668440036866,19.05331559963134,1.494081876822113,0,Male,East,Accessories,UPI,472.50985187263257,3.477151622254365,11.66571925656272,1,Morning
37,12,369.7849987539567,13.02150012460433,3.6619940510399696,0,Other,East,Accessories,Net Banking,1350.1156107150011,4.046524018330311,24.053630779155107,0,Evening
43,2,85.7863252810952,41.42136747189048,1.0,0,Male,South,Tablet,UPI,57.97423911323999,3.9772463208154383,7.312122690672651,0,Evening
46,11,392.3140496965382,10.768595030346184,2.869008260485834,0,Female,South,Tablet,Net Banking,1333.369225681783,4.023220163826371,15.329493810374668,0,Afternoon
18,12,220.70527736813784,27.929472263186216,1.0,0,Female,North,Television,Debit Card,150.42604174839894,4.443363850482169,7.976980545262361,0,Morning
52,9,307.6267716271775,19.23732283728225,2.5048946200872475,0,Female,South,Television,Debit Card,558.5136693678019,3.9851858428142855,16.56522680290898,0,Morning
23,12,475.1500857016265,5.0,5.0,1,Female,East,Television,Cash,2367.5421167880704,3.932804085407709,27.86704298681453,0,Morning
54,3,128.2338576069789,37.17661423930211,1.0,0,Male,West,Television,Debit Card,117.80563856294305,3.9918618637475145,7.732457500690481,0,Morning
22,8,296.15292201759473,20.384707798240527,5.0,0,Female,North,Television,Net Banking,1413.050463747784,4.602286844910425,28.58740507161529,0,Afternoon
50,11,223.7733933482017,27.622660665179826,1.7182915913289527,1,Male,South,Accessories,UPI,169.3132776878476,4.052720189747281,6.771243781863302,0,Evening
66,9,358.70457897590063,14.129542102409935,3.657788623936285,0,Female,East,Tablet,UPI,1180.2453469867933,3.866626302146738,23.77618304227308,1,Evening
68,8,309.65571690282457,19.034428309717544,1.0,0,Female,East,Television,UPI,382.5261124705857,4.213072328832074,8.439850067453586,0,Evening
31,4,63.41976361168865,43.65802363883113,1.0,1,Female,North,Laptop,UPI,19.070980900204084,4.471258100316318,0.0,0,Morning
29,12,352.93402038790214,14.706597961209788,2.523520903802983,0,Male,North,Television,Cash,670.4150046751223,4.024057759329482,15.24732705574873,0,Morning
59,1,26.653258643683067,47.334674135631694,1.0,0,Male,South,Television,UPI,208.852722866714,3.7957901080523984,5.637507388231424,1,Morning
37,4,153.71768899551006,34.62823110044899,1.1193409752133572,1,Male,South,Tablet,Net Banking,78.5380457951408,3.742809254086185,4.976334425921172,0,Morning
67,14,315.9065480323512,18.40934519676488,2.3450336967099696,1,Male,West,Accessories,Cash,758.8167227861321,4.084898157510023,15.821542451879886,1,Evening
41,9,321.12465573689144,17.887534426310857,5.0,0,Male,North,Mobile,Cash,1276.0037393654584,4.118055793831338,27.348255483986435,1,Evening
60,2,93.92441732699206,40.6075582673008,1.0,0,Male,North,Tablet,Cash,73.89443153452007,4.0741645771515085,9.015459277484425,1,Afternoon
51,3,128.7692490819038,37.12307509180962,1.4930735243162123,0,Other,East,Accessories,Debit Card,246.60982398844925,4.218311776633968,9.566376094551403,0,Afternoon
42,10,472.5102076757856,5.0,5.0,0,Female,West,Laptop,Cash,2329.815005099864,3.658967459391791,35.43658140816778,0,Morning
67,8,393.9816707411532,10.60183292588468,1.799175610107857,0,Female,South,Mobile,Net Banking,590.5455944266398,3.837105817776119,8.610018787633642,1,Afternoon
46,6,92.24072667129415,40.77592733287058,2.296062257618619,0,Male,West,Accessories,UPI,228.4894448936177,3.754198027441623,13.362250141961376,0,Evening
56,8,294.3675573856937,20.56324426143063,2.147021548093681,1,Female,West,Accessories,Debit Card,334.81983069928384,4.118173877894867,13.728917741519146,0,Evening
48,7,206.1456524509321,29.3854347549068,1.0,0,Female,East,Tablet,UPI,75.5376561710056,3.877708926927801,8.32323102288948,0,Evening
64,14,631.3287002642096,5.0,5.0,1,Female,North,Accessories,Credit Card,3223.3677505319883,4.207341961351821,35.23906739285209,1,Evening
60,13,309.57568941415497,19.042431058584505,1.0,0,Male,North,Television,Debit Card,283.65519576370355,3.72178295599301,3.797493763519785,0,Morning
67,13,641.3684175473596,5.0,4.318134283195398,1,Female,North,Accessories,Net Banking,2752.8321671798863,4.200361143091823,29.828152373414643,1,Morning
40,5,182.3988946701558,31.76011053298442,3.1997931124863546,0,Other,South,Mobile,Debit Card,517.1686858268491,3.764669822057184,18.83385400659724,1,Afternoon
61,9,384.9642817020817,11.503571829791824,3.1553198521839176,0,Male,North,Accessories,Cash,1090.5439554859556,4.214315083398063,16.8970825445721,0,Morning
55,4,71.98393739518757,42.80160626048124,2.5553836750548764,0,Female,West,Laptop,Debit Card,166.94542172480254,4.160388790467341,17.063002169975938,0,Afternoon
37,6,128.52615579936165,37.14738442006384,3.705593748724254,1,Male,West,Television,Cash,232.0763027863602,4.019631085771612,19.99521410931706,0,Evening
40,2,83.08825711239422,41.69117428876058,1.0,0,Male,North,Mobile,UPI,111.4363494926084,4.2791286134879,3.602500642716758,0,Afternoon
62,2,31.53905654275265,46.84609434572474,1.901915557337588,0,Female,West,Mobile,Debit Card,32.83558160709758,3.752256808504755,11.11090979750456,0,Morning
69,2,87.1814590125648,41.28185409874352,1.0,0,Male,South,Tablet,Debit Card,310.3666799411069,4.227409819961908,8.739309545834844,0,Morning
33,10,154.882156542169,34.5117843457831,5.0,0,Male,North,Tablet,Net Banking,487.0275934242194,3.832336302406453,27.50150539899171,1,Evening
